@relation 'virus-weka.filters.unsupervised.attribute.Remove-R74,76,82-83,92-98-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute SECUR32.DLL {0,1}
@attribute SHLWAPI.DLL {0,1}
@attribute ImageBase numeric
@attribute CheckSum numeric
@attribute SizeOfStackReserve numeric
@attribute IMAGE_DIRECTORY_ENTRY_SECURITY.Size numeric
@attribute IMAGE_DIRECTORY_ENTRY_DEBUG.Size numeric
@attribute text.PointerToRelocations numeric
@attribute rsrc.Characteristics numeric
@attribute RT_MESSAGETABLE numeric
@attribute RT_GROUP_ICON numeric
@attribute RT_VERSION numeric
@attribute result {virus,begnign}

@data
0,0,1874132992,91347,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1956904960,53061,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1918697472,110378,262144,0,28,0,1073741888,0,1,1,begnign
0,0,16777216,98172,262144,0,28,0,1073741888,0,1,1,begnign
0,0,16777216,36211,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,66366,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,31799,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1703018496,1709547,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1702100992,875264,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1871314944,184741,262144,0,28,0,1073741888,0,1,1,begnign
0,0,1177550848,177768,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,55571,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1479475200,78485,262144,0,28,0,1073741888,0,1,1,begnign
0,0,1869742080,119977,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,83499,262144,0,28,0,1073741888,1,0,1,begnign
0,0,16777216,37900,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,10295,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1868824576,27961,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1586757632,133153,262144,0,56,0,1073741888,0,0,1,begnign
0,0,1996095488,545587,262144,0,56,0,1073741888,0,0,1,begnign
0,1,16777216,73780,262144,0,28,0,1073741888,1,3,1,begnign
0,0,1252261888,113025,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,68173,262144,0,28,0,1073741888,0,1,1,begnign
0,0,4194304,41454,262144,0,0,0,1073741888,0,5,1,begnign
0,0,16777216,129713,262144,0,28,0,1073741888,0,6,1,begnign
0,0,16777216,86535,262144,0,28,0,1073741888,0,1,1,begnign
0,0,1982464000,105123,262144,0,56,0,1073741888,0,0,1,begnign
0,0,1866727424,73512,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1255145472,523522,1048576,0,56,0,1073741888,1,1,1,begnign
0,0,1657405440,366538,262144,0,28,0,1073741888,0,1,1,begnign
0,0,16777216,73892,262144,0,28,0,1073741888,0,1,1,begnign
0,0,16777216,89835,262144,0,28,0,1073741888,0,1,1,begnign
0,0,1864892416,44398,262144,0,28,0,1073741888,0,0,1,begnign
0,1,1864630272,192494,262144,0,28,0,1073741888,0,4,1,begnign
0,0,1259012096,32212,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,103740,262144,0,28,0,1073741888,0,1,1,begnign
0,0,1864433664,46283,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1948254208,58818,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1857421312,76604,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1857159168,80631,262144,0,28,0,1073741888,0,0,1,begnign
1,0,1963524096,66839,262144,0,56,0,1073741888,0,0,1,begnign
0,0,1857028096,41098,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1856700416,59905,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1561788416,660507,262144,0,56,0,1073741888,0,4,1,begnign
0,1,1982988288,334131,262144,0,56,0,1073741888,0,13,1,begnign
0,0,16777216,52874,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,69964,262144,0,28,0,1073741888,1,0,1,begnign
0,1,1908015104,279722,262144,0,28,0,1073741888,0,1,1,begnign
0,1,1856045056,265617,262144,0,28,0,1073741888,0,99,1,begnign
0,0,1855913984,145353,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1996619776,642712,262144,0,28,0,1073741888,1,38,1,begnign
0,0,1855389696,218696,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1969815552,1299121,262144,0,56,0,1073741888,0,0,1,begnign
0,0,3220045824,604700,262144,0,56,0,1073741888,0,0,1,begnign
0,0,1854406656,360438,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,74729,262144,0,28,0,1073741888,0,1,1,begnign
0,1,1854275584,79147,262144,0,28,0,1073741888,0,1,1,begnign
0,1,16777216,40993,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,68559,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1854078976,73043,262144,0,28,0,1073741888,0,0,1,begnign
1,0,1499987968,68700,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1992097792,189431,262144,0,28,0,1073741888,1,1,1,begnign
0,0,1943011328,178478,1048576,0,28,0,1073741888,0,0,1,begnign
0,0,1985871872,630492,262144,0,56,0,1073741888,1,0,1,begnign
0,1,1845231616,136210,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1987444736,47418,262144,0,56,0,1073741888,0,0,1,begnign
0,0,1845166080,80052,262144,0,28,0,1073741888,0,0,1,begnign
0,1,1971126272,109651,262144,0,56,0,1073741888,0,0,1,begnign
0,0,1978335232,77341,262144,0,56,0,1073741888,0,0,1,begnign
0,1,1967325184,483619,262144,0,56,0,1073741888,0,20,1,begnign
0,0,1985413120,154521,262144,0,56,0,1073741888,0,22,1,begnign
0,0,16777216,190963,1048576,0,56,0,1073741888,0,1,1,begnign
0,1,1985544192,305205,262144,0,56,0,1073741888,1,10,1,begnign
0,0,1974075392,72572,262144,0,28,0,1107296320,0,0,1,begnign
0,0,1248329728,18345,262144,0,28,0,1107296320,0,0,1,begnign
0,0,1844707328,89461,1048576,0,28,0,1073741888,0,0,1,begnign
0,0,4194304,38943,262144,0,28,0,1073741888,0,1,1,begnign
0,0,1844379648,87934,1048576,0,28,0,3221225536,0,0,1,begnign
0,0,1881866240,266615,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1881800704,33457,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1842544640,1187726,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1842479104,30788,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1264844800,1713817,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1841954816,437656,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1938489344,884204,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1841889280,100102,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1841233920,615985,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1840840704,353105,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1840709632,95510,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1619918848,1100133,262144,0,28,0,1073741888,0,0,1,begnign
0,1,1839529984,80794,262144,0,28,0,1073741888,0,4,1,begnign
0,0,1839333376,202732,262144,0,28,0,1073741888,0,0,1,begnign
1,0,1978531840,84139,262144,0,56,0,1073741888,0,0,1,begnign
0,0,1479606272,200210,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1172766720,95784,262144,0,28,0,1073741888,0,1,1,begnign
0,0,1838284800,903300,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1758855168,660111,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1935212544,28263,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1837629440,135075,262144,0,56,0,1073741888,0,0,1,begnign
0,0,1233387520,58258,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1941110784,43720,262144,0,56,0,1073741888,0,0,1,begnign
0,0,4194304,54253,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,72744,262144,0,28,0,1073741888,0,3,1,begnign
0,0,1936523264,313719,262144,0,56,0,1073741888,0,0,1,begnign
0,0,1836843008,65135,262144,0,56,0,1073741888,0,0,1,begnign
0,0,16777216,76054,1048576,0,28,0,1073741888,0,0,1,begnign
0,1,1484193792,156931,262144,0,28,0,1073741888,0,2,1,begnign
0,1,1836711936,31862,262144,0,28,0,1073741888,0,1,1,begnign
0,1,1836646400,50905,262144,0,28,0,1073741888,0,1,1,begnign
0,1,1836580864,35643,262144,0,28,0,1073741888,0,1,1,begnign
0,0,1974403072,87776,262144,0,28,0,1073741888,0,0,1,begnign
0,1,1923088384,275115,262144,0,56,0,1073741888,0,5,1,begnign
0,0,16777216,144989,1048576,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,159838,1048576,0,28,0,1073741888,0,0,1,begnign
0,0,1836449792,149352,262144,0,0,0,1073741888,0,2,1,begnign
0,0,1836384256,58489,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1836187648,182762,262144,0,28,0,1073741888,0,2,1,begnign
0,0,1835532288,52553,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1834811392,146780,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1834614784,196842,1048576,0,28,0,1073741888,0,0,1,begnign
0,0,1834483712,113418,1048576,0,28,0,1073741888,0,0,1,begnign
1,0,2093547520,128266,262144,0,56,0,1073741888,1,0,1,begnign
0,0,1833828352,552177,262144,0,28,0,1073741888,0,0,1,begnign
0,1,1250951168,65161,262144,0,28,0,1073741888,1,0,1,begnign
0,0,1833697280,99744,262144,0,28,0,1073741888,1,0,1,begnign
0,0,1831927808,438029,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,146668,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1971257344,91611,262144,0,28,0,1073741888,0,1,1,begnign
0,0,1830551552,59988,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1171390464,22281,262144,0,28,0,1073741888,0,0,1,begnign
1,0,1171324928,70109,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1914765312,165831,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1830289408,231137,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,9491,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,56856,262144,0,28,0,1073741888,0,0,1,begnign
0,1,1828585472,1520214,262144,0,28,0,1073741888,0,1,1,begnign
0,0,16777216,177308,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,38724,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1828519936,33973,262144,0,56,0,1073741888,0,0,1,begnign
0,0,16777216,67041,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,8853,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,231329,262144,0,28,0,1073741888,1,0,1,begnign
0,0,1827864576,46924,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1827733504,108190,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1826816000,369064,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1826488320,314333,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1953628160,223579,262144,0,56,0,1073741888,0,0,1,begnign
0,0,1922629632,129848,262144,0,0,0,1073741888,0,15,1,begnign
0,0,1732247552,199121,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1826160640,38176,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1826095104,82875,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1826029568,42858,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,30443,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1825898496,130365,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1961820160,22102,262144,0,56,0,1073741888,1,0,1,begnign
0,0,1825767424,164512,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1825636352,104695,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1825505280,123164,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1922498560,72432,262144,0,28,0,1073741888,1,0,1,begnign
0,0,1479278592,69536,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1995374592,193585,262144,0,56,0,1073741888,0,0,1,begnign
0,0,1987313664,61727,262144,0,56,0,1073741888,0,0,1,begnign
0,1,1824260096,67319,262144,0,28,0,1073741888,0,3,1,begnign
0,1,1824194560,86730,262144,0,56,0,1073741888,0,0,1,begnign
0,0,16777216,18396,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1121976320,64175,262144,0,28,0,1073741888,0,0,1,begnign
0,0,2098921472,92792,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1247543296,64361,262144,0,28,0,1073741888,0,0,1,begnign
0,1,1579941888,51289,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1530462208,74646,262144,0,28,0,1073741888,0,0,1,begnign
0,1,1244004352,154427,262144,0,28,0,1073741888,1,0,1,begnign
0,0,1250230272,698304,262144,0,28,0,1073741888,0,1,1,begnign
0,0,1823866880,108186,262144,0,56,0,1073741888,1,0,1,begnign
0,0,1823473664,93052,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,43975,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1823211520,257981,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1823145984,74781,262144,0,28,0,1073741888,0,1,1,begnign
0,0,1823080448,10061,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1768161280,429831,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1822818304,76815,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1822687232,62124,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1822621696,37260,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1822490624,96264,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,64863,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1822359552,96362,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1822228480,100403,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1822162944,43087,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1821900800,210022,262144,0,28,0,1073741888,0,3,1,begnign
0,0,16777216,137195,262144,0,28,0,1073741888,0,1,1,begnign
0,0,1821769728,160254,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1821704192,105083,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1516437504,117051,262144,0,28,0,1073741888,0,0,1,begnign
1,1,16777216,121021,262144,0,28,0,1073741888,0,0,1,begnign
0,0,4194304,303961,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1821442048,149848,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1292763136,745234,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1978466304,71302,262144,0,56,0,1073741888,0,0,1,begnign
0,0,16777216,71468,262144,0,28,0,1073741888,1,2,1,begnign
0,0,1260257280,46523,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1820721152,109781,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1820524544,214519,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1820393472,96920,262144,0,28,0,1073741888,0,0,1,begnign
1,1,1820262400,96850,262144,0,28,0,1073741888,1,0,1,begnign
0,1,1820065792,149985,262144,0,28,0,1073741888,1,6,1,begnign
0,0,1944518656,403999,262144,0,56,0,1073741888,0,0,1,begnign
0,0,1818689536,1320226,262144,0,28,0,1073741888,0,0,1,begnign
0,1,1818492928,149177,262144,0,28,0,1073741888,0,2,1,begnign
0,0,268435456,61449,262144,0,0,0,1073741888,0,0,1,begnign
0,1,1818034176,255619,262144,0,28,0,1073741888,0,4,1,begnign
0,0,1817968640,113200,262144,0,28,0,1073741888,1,0,1,begnign
0,0,1745879040,142036,262144,0,28,0,1073741888,0,0,1,begnign
0,1,1817837568,153375,262144,0,28,0,1073741888,0,35,1,begnign
0,0,1817640960,48748,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,36127,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1817313280,345989,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,106622,262144,0,28,0,1073741888,0,1,1,begnign
0,0,16777216,46805,262144,0,28,0,1073741888,0,0,1,begnign
0,1,805306368,192040,1048576,0,56,0,1073741888,1,0,1,begnign
0,0,1816592384,626951,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1815347200,1254717,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,1323886,262144,0,28,0,1073741888,0,2,1,begnign
0,0,1322647552,2122284,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1814822912,496250,262144,0,28,0,1073741888,0,3,1,begnign
0,1,1813512192,391560,262144,0,56,0,1073741888,0,0,1,begnign
0,1,1813250048,210057,262144,0,56,0,1073741888,0,0,1,begnign
0,0,1244921856,59998,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1244200960,219931,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1250033664,190150,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1251016704,93485,262144,0,28,0,1073741888,0,0,1,begnign
0,0,2098659328,215908,262144,0,28,0,1073741888,1,0,1,begnign
0,0,1479409664,44177,262144,0,28,0,1073741888,0,0,1,begnign
0,1,1595342848,115772,262144,0,28,0,1073741888,1,0,1,begnign
0,0,1839202304,42324,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1811873792,83044,262144,0,28,0,1073741888,0,0,1,begnign
0,1,1939537920,227111,262144,0,56,0,1073741888,1,7,1,begnign
0,0,1268776960,61592,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1255931904,201748,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1773404160,127431,262144,0,28,0,1073741888,0,5,1,begnign
0,0,1961754624,38736,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1988755456,268108,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1576140800,1088829,262144,0,56,0,1073741888,1,0,1,begnign
0,0,1771044864,1135092,1048576,0,28,0,1073741888,1,0,1,begnign
0,0,1770979328,71960,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,55861,262144,0,28,0,1073741888,1,0,1,begnign
0,0,16777216,207799,262144,0,28,0,1073741888,0,9,1,begnign
0,0,1770127360,62550,262144,0,28,0,1073741888,0,0,1,begnign
1,0,16777216,132151,262144,0,28,0,1073741888,1,0,1,begnign
0,0,1993211904,84925,262144,0,56,0,1073741888,1,0,1,begnign
1,0,16777216,125587,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,57850,262144,0,28,0,1073741888,0,1,1,begnign
0,0,16777216,24017,262144,0,28,0,1073741888,0,0,1,begnign
0,0,261881856,390889,1048576,0,28,0,1073741888,0,0,1,begnign
0,1,1730478080,65247,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,38341,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1769537536,182792,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1769472000,53811,262144,0,28,0,1107296320,0,0,1,begnign
0,1,1769340928,120041,262144,0,28,0,1073741888,1,0,1,begnign
0,0,16777216,21107,262144,0,28,0,1073741888,0,0,1,begnign
0,1,1769144320,137463,262144,0,28,0,1073741888,0,2,1,begnign
1,0,1769013248,101913,262144,0,28,0,1073741888,1,0,1,begnign
0,0,1768947712,70914,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,94079,262144,0,28,0,1073741888,0,0,1,begnign
0,1,1921908736,349133,262144,0,28,0,1073741888,0,3,1,begnign
0,0,16777216,51611,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,57747,262144,0,28,0,1073741888,1,0,1,begnign
0,0,16777216,62852,262144,0,28,0,1073741888,1,0,1,begnign
0,1,1225588736,138677,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,45781,262144,0,28,0,1073741888,0,0,1,begnign
0,1,1768816640,105557,262144,0,28,0,1073741888,0,1,1,begnign
0,0,1252589568,53121,262144,0,28,0,1073741888,1,0,1,begnign
0,0,16777216,59311,262144,0,28,0,1073741888,1,0,1,begnign
0,0,1768751104,73138,262144,0,28,0,1073741888,0,0,1,begnign
0,1,1488912384,409546,262144,0,28,0,1073741888,0,7,1,begnign
0,0,1768030208,86445,262144,0,28,0,1073741888,0,0,1,begnign
0,1,16777216,67185,262144,0,28,0,1073741888,1,0,1,begnign
0,0,16777216,72279,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,71280,262144,0,28,0,1073741888,0,0,1,begnign
0,0,3220635648,47326,262144,0,28,0,1107296320,0,0,1,begnign
0,0,16777216,66621,262144,0,28,0,1073741888,0,1,1,begnign
0,1,16777216,205747,262144,0,28,0,1073741888,0,1,1,begnign
0,0,1767440384,101443,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,136101,262144,0,28,0,1073741888,1,0,1,begnign
0,0,16777216,48772,262144,0,28,0,1073741888,1,0,1,begnign
0,0,1766522880,232581,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1275658240,115199,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1474953216,73878,262144,0,28,0,1073741888,0,0,1,begnign
0,1,1760755712,108796,4096,0,28,0,1073741888,0,3,1,begnign
0,0,2012151808,300558,262144,0,56,0,1073741888,0,0,1,begnign
1,0,16777216,117051,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1760100352,614207,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1759772672,315104,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1759641600,125116,262144,0,28,0,1073741888,0,0,1,begnign
1,1,1999699968,600893,262144,0,28,0,1073741888,0,3,1,begnign
0,0,266469376,104812,262144,0,28,0,1073741888,0,0,1,begnign
0,0,134217728,73881,262144,0,0,0,1073741888,0,0,1,begnign
1,0,16777216,141953,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1856372736,209651,262144,0,28,0,1073741888,0,6,1,begnign
0,1,16777216,90951,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,59926,262144,0,28,0,1073741888,0,0,1,begnign
0,0,16777216,71044,262144,0,28,0,1073741888,0,2,1,begnign
0,0,1470300160,298434,262144,0,28,0,1073741888,0,3,1,begnign
0,0,1757609984,632297,262144,0,28,0,1073741888,0,0,1,begnign
0,0,2147549184,164140,262144,0,28,0,1107296320,0,0,1,begnign
0,0,1897922560,29592,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1483997184,149666,262144,0,28,0,1073741888,0,3,1,begnign
0,0,16777216,74927,262144,0,28,0,1073741888,1,0,1,begnign
0,1,2121072640,582347,262144,0,28,0,1073741888,0,5,1,begnign
0,1,1916010496,60783,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1757282304,69822,262144,0,56,0,1073741888,0,0,1,begnign
0,0,1470234624,48718,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1988034560,80391,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1627193344,378319,262144,0,28,0,1073741888,0,9,1,begnign
0,0,1756758016,49636,262144,0,28,0,1073741888,0,0,1,begnign
0,1,1756364800,317455,262144,0,28,0,1073741888,0,5,1,begnign
0,0,16777216,46103,262144,0,28,0,1073741888,1,0,1,begnign
0,1,1755709440,176519,262144,0,28,0,1073741888,0,3,1,begnign
0,0,1910898688,94883,262144,0,28,0,1073741888,0,18,1,begnign
0,0,4194304,366967,262144,0,28,0,1073741888,0,0,1,begnign
0,1,1736835072,88084,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1736114176,53127,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1735589888,398837,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1474691072,200370,1048576,0,0,0,1073741888,0,0,1,begnign
0,0,1735458816,38898,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1735393280,76885,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1735327744,55351,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1734868992,112489,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1734737920,63625,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1734541312,167043,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1734344704,182605,262144,0,28,0,1073741888,0,0,1,begnign
1,0,1734213632,100202,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1733885952,288156,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1733754880,97809,262144,0,28,0,1073741888,1,0,1,begnign
0,0,1961689088,74649,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1941372928,137727,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1732509696,65998,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1621229568,280343,262144,0,28,0,1073741888,0,1,1,begnign
0,0,1948188672,31168,262144,0,56,0,1073741888,0,0,1,begnign
0,1,1732116480,71091,262144,0,28,0,1073741888,0,2,1,begnign
0,0,1731395584,78931,262144,0,28,0,1073741888,0,2,1,begnign
0,0,1621032960,99541,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1635844096,149710,262144,0,28,0,1073741888,1,0,1,begnign
0,1,16777216,60460,262144,0,28,0,1073741888,0,0,1,begnign
0,1,1822883840,186584,262144,0,28,0,1073741888,0,0,1,begnign
0,1,1730215936,252642,262144,0,28,0,1073741888,0,10,1,begnign
0,0,1729953792,259656,262144,0,0,0,1073741888,0,12,1,begnign
0,1,1716715520,368585,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1252655104,144613,262144,0,28,0,1073741888,0,0,1,begnign
0,1,1729363968,306681,262144,0,28,0,1073741888,0,1,1,begnign
0,0,1729298432,79836,262144,0,28,0,1073741888,0,1,1,begnign
0,0,1729167360,100195,262144,0,28,0,1073741888,0,1,1,begnign
0,0,16777216,129384,262144,0,28,0,1073741888,0,1,1,begnign
0,0,1728970752,203431,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1728839680,127333,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1728774144,38863,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1724383232,44045,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1723531264,90406,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1477312512,72471,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1992687616,173926,262144,0,56,0,1073741888,0,0,1,begnign
0,0,16777216,164085,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1938817024,188102,262144,0,28,0,1073741888,0,1,1,begnign
0,0,1178337280,133031,262144,0,28,0,3489660992,0,17,1,begnign
0,0,1723203584,92874,1048576,0,28,0,1073741888,0,0,1,begnign
0,0,1723138048,92347,262144,0,56,0,1073741888,0,0,1,begnign
0,0,1187053568,395474,1048576,0,28,0,3221225536,0,80,1,begnign
0,0,1665662976,860513,1048576,0,28,0,1342177344,0,0,1,begnign
0,0,1982857216,134077,262144,0,56,0,1073741888,0,0,1,begnign
0,0,1722417152,296796,262144,0,28,0,1073741888,0,2,1,begnign
0,1,1955659776,718109,262144,0,28,0,1073741888,0,0,1,begnign
0,1,1718091776,367055,262144,0,28,0,1073741888,0,34,1,begnign
0,0,1722286080,130570,262144,0,0,0,1073741888,0,14,1,begnign
0,0,1721368576,79706,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1948647424,117013,262144,0,56,0,1073741888,0,0,1,begnign
0,0,1721303040,20144,262144,0,28,0,1073741888,0,2,1,begnign
0,0,4194304,69330,262144,0,0,0,1073741888,0,2,1,begnign
0,0,1720188928,496375,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1719992320,199819,262144,0,28,0,1073741888,0,0,1,begnign
0,0,1539047424,137703,262144,0,28,0,1073741888,0,6,1,begnign
0,0,1719730176,104207,262144,0,28,0,1073741888,0,0,1,begnign
0,1,1629749248,151752,262144,0,28,0,1073741888,0,1,1,begnign
0,0,1719533568,48939,262144,0,0,0,1073741888,1,0,1,begnign
